15.38203756895384_100.1636399994293_120_2013-09_5_Tree;lakeside, lakeshore;0.22185300000000002;worm fence, snake fence, snake-rail fence, Virginia fence;0.110338;swing;0.0501105;golf ball;0.021522799999999998;golfcart, golf cart;0.0179608
15.37854655019533_100.1630508621637_60_2013-09_6_Road;lakeside, lakeshore;0.179622;worm fence, snake fence, snake-rail fence, Virginia fence;0.178326;seashore, coast, seacoast, sea-coast;0.0691973;mobile home, manufactured home;0.052379999999999996;beacon, lighthouse, beacon light, pharos;0.017472799999999997
15.37584476723249_100.1612115932029_60_2013-09_8_Tree;lakeside, lakeshore;0.20701599999999998;worm fence, snake fence, snake-rail fence, Virginia fence;0.13361199999999998;golf ball;0.061543600000000004;stone wall;0.0452499;seashore, coast, seacoast, sea-coast;0.0187833
15.38958265644966_100.148935375637_60_2016-10_5_Tree;lakeside, lakeshore;0.283801;seashore, coast, seacoast, sea-coast;0.22241;promontory, headland, head, foreland;0.0553748;sandbar, sand bar;0.04163819999999999;mobile home, manufactured home;0.0167143
15.40060493389749_100.1578921065457_0_2013-09_8_Tree;lakeside, lakeshore;0.362315;hartebeest;0.10238799999999999;valley, vale;0.0274466;seashore, coast, seacoast, sea-coast;0.027387099999999998;worm fence, snake fence, snake-rail fence, Virginia fence;0.0224365
15.38203756895384_100.1636399994293_60_2013-09_7_Tree;lakeside, lakeshore;0.420784;worm fence, snake fence, snake-rail fence, Virginia fence;0.0898938;golf ball;0.0309971;stone wall;0.019663;park bench;0.015981
15.40026506803513_100.1582357079253_240_2013-09_6_Pavement;lakeside, lakeshore;0.150546;worm fence, snake fence, snake-rail fence, Virginia fence;0.08770189999999999;mobile home, manufactured home;0.0494132;maze, labyrinth;0.035504;oxcart;0.0178269
15.37942524726171_100.1521194190388_300_2013-07_7_SignSymbol;lakeside, lakeshore;0.247745;worm fence, snake fence, snake-rail fence, Virginia fence;0.058941999999999994;mobile home, manufactured home;0.0488004;unicycle, monocycle;0.048724;valley, vale;0.0335839
15.3858059068312_100.1499430623159_300_2013-07_6_SignSymbol;lakeside, lakeshore;0.20077899999999999;promontory, headland, head, foreland;0.0716149;valley, vale;0.0362659;worm fence, snake fence, snake-rail fence, Virginia fence;0.0318605;seashore, coast, seacoast, sea-coast;0.029750400000000003
15.38624616065_100.1630956671191_240_2013-09_8_SignSymbol;lakeside, lakeshore;0.23200300000000001;worm fence, snake fence, snake-rail fence, Virginia fence;0.0766288;valley, vale;0.035493300000000005;stone wall;0.021674099999999998;rapeseed;0.020212099999999997
15.39576535135476_100.1618067615199_60_2013-09_7_Tree;lakeside, lakeshore;0.26424200000000003;worm fence, snake fence, snake-rail fence, Virginia fence;0.033549199999999994;park bench;0.0322789;maze, labyrinth;0.0304541;buckeye, horse chestnut, conker;0.0146778
15.37859081847282_100.1524059949811_300_2013-07_7_Pavement;lakeside, lakeshore;0.170009;worm fence, snake fence, snake-rail fence, Virginia fence;0.055126699999999994;mobile home, manufactured home;0.0503108;unicycle, monocycle;0.044142400000000005;valley, vale;0.0337327
15.39870636769855_100.1598328028387_120_2013-09_6_Road;lakeside, lakeshore;0.170007;seashore, coast, seacoast, sea-coast;0.121451;mobile home, manufactured home;0.0635039;sandbar, sand bar;0.0526895;worm fence, snake fence, snake-rail fence, Virginia fence;0.047236900000000005
15.38116117548183_100.1515281342312_180_2013-07_7_Tree;lakeside, lakeshore;0.254774;worm fence, snake fence, snake-rail fence, Virginia fence;0.0812033;valley, vale;0.0327897;mobile home, manufactured home;0.0214773;steel arch bridge;0.019065400000000003
15.37584476723249_100.1612115932029_180_2013-09_6_Tree;lakeside, lakeshore;0.200094;worm fence, snake fence, snake-rail fence, Virginia fence;0.12219100000000001;mobile home, manufactured home;0.0335245;rapeseed;0.0320259;radio telescope, radio reflector;0.027830200000000003
15.38207965704545_100.1512157151918_240_2013-07_6_Tree;lakeside, lakeshore;0.27983800000000003;mobile home, manufactured home;0.0500856;hartebeest;0.035905900000000004;worm fence, snake fence, snake-rail fence, Virginia fence;0.0325267;radio telescope, radio reflector;0.0281981
15.37988442508588_100.1519627544599_180_2013-07_7_SignSymbol;lakeside, lakeshore;0.185373;worm fence, snake fence, snake-rail fence, Virginia fence;0.143035;valley, vale;0.12665;alp;0.073089;mountain bike, all-terrain bike, off-roader;0.04601980000000001
15.39870636769855_100.1598328028387_0_2013-09_7_Tree;lakeside, lakeshore;0.19356600000000002;mobile home, manufactured home;0.0590868;worm fence, snake fence, snake-rail fence, Virginia fence;0.051584000000000005;park bench;0.03288819999999999;oxcart;0.0317632
15.38435896839772_100.1504391517015_180_2013-07_7_SignSymbol;lakeside, lakeshore;0.260183;valley, vale;0.105341;worm fence, snake fence, snake-rail fence, Virginia fence;0.09008250000000001;mobile home, manufactured home;0.0341444;alp;0.024381200000000002
15.39778942580405_100.1607661999105_60_2013-09_6_Tree;lakeside, lakeshore;0.45850100000000005;seashore, coast, seacoast, sea-coast;0.11151900000000001;hartebeest;0.0262918;worm fence, snake fence, snake-rail fence, Virginia fence;0.0219729;sandbar, sand bar;0.021024400000000002
15.38395461611603_100.1633844426873_300_2013-09_6_Car;lakeside, lakeshore;0.318857;valley, vale;0.18038900000000002;maze, labyrinth;0.108076;worm fence, snake fence, snake-rail fence, Virginia fence;0.0616281;stone wall;0.0235828
15.39289598448956_100.1621904183043_0_2013-09_7_SignSymbol;lakeside, lakeshore;0.167996;worm fence, snake fence, snake-rail fence, Virginia fence;0.09274539999999999;seashore, coast, seacoast, sea-coast;0.05558330000000001;valley, vale;0.0533365;radio telescope, radio reflector;0.05026
15.38315418585631_100.1634914957246_180_2013-09_8_Tree;lakeside, lakeshore;0.32161100000000004;valley, vale;0.21164699999999997;promontory, headland, head, foreland;0.09794299999999999;seashore, coast, seacoast, sea-coast;0.0869308;sandbar, sand bar;0.048324599999999995
15.38723806158132_100.162963528896_0_2013-09_7_Pedestrian;lakeside, lakeshore;0.383231;seashore, coast, seacoast, sea-coast;0.09379689999999999;worm fence, snake fence, snake-rail fence, Virginia fence;0.0342114;mountain bike, all-terrain bike, off-roader;0.0339018;alp;0.0315918
15.3791885_100.1634307_240_2013-09_6_Road;lakeside, lakeshore;0.17891300000000002;valley, vale;0.13986700000000002;seashore, coast, seacoast, sea-coast;0.124954;worm fence, snake fence, snake-rail fence, Virginia fence;0.0246203;monitor;0.0233071
15.37798067527228_100.1699762300304_120_2013-09_6_Road;lakeside, lakeshore;0.210296;rapeseed;0.093072;worm fence, snake fence, snake-rail fence, Virginia fence;0.0899188;valley, vale;0.043577;seashore, coast, seacoast, sea-coast;0.034163
15.38207965704545_100.1512157151918_300_2013-07_7_SignSymbol;lakeside, lakeshore;0.157646;worm fence, snake fence, snake-rail fence, Virginia fence;0.101591;oxcart;0.0628365;bicycle-built-for-two, tandem bicycle, tandem;0.0532346;mobile home, manufactured home;0.047289599999999994
15.37584476723249_100.1612115932029_60_2013-09_7_Tree;lakeside, lakeshore;0.151879;mobile home, manufactured home;0.028336;oxcart;0.028069099999999996;worm fence, snake fence, snake-rail fence, Virginia fence;0.0245845;valley, vale;0.0224023
15.39928395532343_100.1592367782867_0_2013-09_8_Tree;lakeside, lakeshore;0.22881100000000001;golfcart, golf cart;0.06946530000000001;park bench;0.0414686;maze, labyrinth;0.0349031;worm fence, snake fence, snake-rail fence, Virginia fence;0.029771600000000002
15.39249593491882_100.1622406880539_120_2013-09_6_Tree;lakeside, lakeshore;0.1687;worm fence, snake fence, snake-rail fence, Virginia fence;0.134785;maze, labyrinth;0.07301419999999999;rapeseed;0.0656535;megalith, megalithic structure;0.0536413
15.37988442508588_100.1519627544599_300_2013-07_6_Tree;lakeside, lakeshore;0.215211;mountain bike, all-terrain bike, off-roader;0.083772;valley, vale;0.031889299999999995;maze, labyrinth;0.0312563;worm fence, snake fence, snake-rail fence, Virginia fence;0.027736400000000005
15.37814760815427_100.1686003244064_0_2013-09_12_Fence;lakeside, lakeshore;0.151318;mountain bike, all-terrain bike, off-roader;0.0700908;valley, vale;0.043602499999999995;maze, labyrinth;0.022873599999999997;EntleBucher;0.016646400000000002
15.38857017531025_100.1627626709211_0_2013-09_9_Building;pot, flowerpot;0.191642;tench, Tinca tinca;0.036099599999999996;dingo, warrigal, warragal, Canis dingo;0.0134659;skunk, polecat, wood pussy;0.0114115;wood rabbit, cottontail, cottontail rabbit;0.010506200000000002
15.38624616065_100.1630956671191_300_2013-09_6_Pedestrian;lakeside, lakeshore;0.24094000000000002;worm fence, snake fence, snake-rail fence, Virginia fence;0.129388;stone wall;0.0519812;maze, labyrinth;0.036104699999999997;rapeseed;0.0344714
15.40204558852603_100.1564762206559_0_2013-09_5_Road;lakeside, lakeshore;0.18353599999999998;worm fence, snake fence, snake-rail fence, Virginia fence;0.139733;seashore, coast, seacoast, sea-coast;0.0920855;valley, vale;0.0749717;dam, dike, dyke;0.0181928
15.38395461611603_100.1633844426873_0_2013-09_8_Tree;lakeside, lakeshore;0.170024;mountain bike, all-terrain bike, off-roader;0.0962357;valley, vale;0.0385939;worm fence, snake fence, snake-rail fence, Virginia fence;0.0334926;seashore, coast, seacoast, sea-coast;0.029892000000000002
15.37584476723249_100.1612115932029_240_2013-09_5_Tree;lakeside, lakeshore;0.179805;worm fence, snake fence, snake-rail fence, Virginia fence;0.120887;valley, vale;0.03641919999999999;stone wall;0.023890099999999997;alp;0.0231668
15.39161685873814_100.1623511510293_180_2013-09_7_Road;lakeside, lakeshore;0.15478499999999998;valley, vale;0.14711;promontory, headland, head, foreland;0.14683800000000002;seashore, coast, seacoast, sea-coast;0.0786622;worm fence, snake fence, snake-rail fence, Virginia fence;0.0668859
15.37584476723249_100.1612115932029_300_2013-09_7_SignSymbol;lakeside, lakeshore;0.31819400000000003;worm fence, snake fence, snake-rail fence, Virginia fence;0.19852;valley, vale;0.04251869999999999;patio, terrace;0.0320794;stone wall;0.020091099999999997
15.37776163256824_100.1526959133353_300_2013-07_7_SignSymbol;lakeside, lakeshore;0.187748;bicycle-built-for-two, tandem bicycle, tandem;0.0515307;worm fence, snake fence, snake-rail fence, Virginia fence;0.05097;mobile home, manufactured home;0.0469726;unicycle, monocycle;0.0403663
15.39870636769855_100.1598328028387_60_2013-09_6_Tree;lakeside, lakeshore;0.22714;golf ball;0.046148;worm fence, snake fence, snake-rail fence, Virginia fence;0.0377927;radio telescope, radio reflector;0.023211000000000002;gazelle;0.0208415
15.40060493389749_100.1578921065457_120_2013-09_6_Tree;lakeside, lakeshore;0.24974899999999997;seashore, coast, seacoast, sea-coast;0.206733;worm fence, snake fence, snake-rail fence, Virginia fence;0.11808199999999999;mountain bike, all-terrain bike, off-roader;0.061477699999999996;sandbar, sand bar;0.022930799999999998
15.39576535135476_100.1618067615199_120_2013-09_5_Tree;lakeside, lakeshore;0.161616;worm fence, snake fence, snake-rail fence, Virginia fence;0.0757826;golf ball;0.0499579;park bench;0.036599599999999996;maze, labyrinth;0.023571
